"location_id","make","type","subtype","euro_status","count_vehicles"
14,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E4","7"
14,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E5","14"
14,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E6","4"
14,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","","4"
14,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E3","3"
14,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E4","3"
14,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E5","4"
14,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","","1"
14,"FIAT","","","","2"
14,"FORD","CARS","exc. Off-Road","E0","10"
14,"FORD","CARS","exc. Off-Road","E1","6"
14,"FORD","CARS","exc. Off-Road","E2","106"
14,"FORD","CARS","exc. Off-Road","E3","175"
14,"FORD","CARS","exc. Off-Road","E4","365"
14,"FORD","CARS","exc. Off-Road","E5","372"
14,"FORD","CARS","exc. Off-Road","E6","180"
14,"FORD","CARS","exc. Off-Road","","46"
14,"FORD","CARS","Off-Road","E4","4"
14,"FORD","CARS","Off-Road","E5","19"
14,"FORD","CARS","Off-Road","E6","21"
14,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
14,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","1"
14,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
14,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E1","1"
14,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E2","3"
14,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
14,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E4","3"
14,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E5","6"
14,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E6","5"
14,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E0","1"
14,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E2","13"
14,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E3","24"
14,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E4","68"
14,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E5","117"
14,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E6","31"
14,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E0","1"
14,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E1","1"
14,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E3","27"
14,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E4","19"
14,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E5","15"
14,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E6","8"
14,"FORD","","","","20"
14,"HARLEY DAVIDSON","2/3 Wheelers","Motorcycles & Scooters","","5"
14,"HONDA","2/3 Wheelers","Mopeds","","1"
14,"HONDA","2/3 Wheelers","Motorcycles & Scooters","","12"
14,"HONDA","CARS","exc. Off-Road","E1","2"
14,"HONDA","CARS","exc. Off-Road","E2","4"
14,"HONDA","CARS","exc. Off-Road","E3","109"
14,"HONDA","CARS","exc. Off-Road","E4","81"
14,"HONDA","CARS","exc. Off-Road","E5","106"
14,"HONDA","CARS","exc. Off-Road","E6","31"
14,"HONDA","CARS","exc. Off-Road","","49"
14,"HONDA","CARS","Off-Road","E4","17"
14,"HONDA","CARS","Off-Road","E5","26"
14,"HONDA","CARS","Off-Road","E6","25"
14,"HONDA","CARS","Off-Road","","26"
14,"HONDA","","","","2"
14,"HYUNDAI","CARS","exc. Off-Road","E1","1"
14,"HYUNDAI","CARS","exc. Off-Road","E2","2"
14,"HYUNDAI","CARS","exc. Off-Road","E3","10"
14,"HYUNDAI","CARS","exc. Off-Road","E4","56"
14,"HYUNDAI","CARS","exc. Off-Road","E5","73"
14,"HYUNDAI","CARS","exc. Off-Road","E6","52"
14,"HYUNDAI","CARS","exc. Off-Road","","5"
14,"HYUNDAI","CARS","Off-Road","E3","5"
14,"HYUNDAI","CARS","Off-Road","E5","28"
14,"HYUNDAI","CARS","Off-Road","E6","15"
14,"INFINITI","CARS","exc. Off-Road","E5","1"
14,"INFINITI","CARS","exc. Off-Road","E6","1"
14,"INVALID","SPVs","Agricultural & Specialist","","5"
14,"IRIS.BUS","PSVs","Light & Heavy Coaches","","1"
14,"ISUZU","CARS","Off-Road","","4"
14,"ISUZU","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","3"
14,"ISUZU","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","1"
14,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E3","1"
14,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E4","1"
14,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E5","6"
14,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
14,"ISUZU","LCVs","Pickups","E6","1"
14,"ISUZU","","","","1"
14,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","1"
14,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","1"
14,"ISUZU TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","2"
14,"IVECO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","1"
14,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E2","1"
14,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","1"
14,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","3"
14,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E2","1"
14,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
14,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E6","2"
14,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","1"
14,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","1"
14,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","1"
14,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","3"
14,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","2"
14,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","1"
14,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","4"
14,"IVECO","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","1"
14,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
14,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
14,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E5","10"
14,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
14,"IVECO","","","","2"
14,"JAGUAR","CARS","exc. Off-Road","E1","2"
14,"JAGUAR","CARS","exc. Off-Road","E2","3"
14,"JAGUAR","CARS","exc. Off-Road","E3","24"
14,"JAGUAR","CARS","exc. Off-Road","E4","15"
14,"JAGUAR","CARS","exc. Off-Road","E5","32"
14,"JAGUAR","CARS","exc. Off-Road","E6","22"
14,"JAGUAR","CARS","exc. Off-Road","","14"
14,"JAGUAR","","","","7"
14,"JCB","SPVs","Agricultural & Specialist","","7"
14,"JEEP","CARS","exc. Off-Road","E6","3"
14,"JEEP","CARS","Off-Road","E1","1"
14,"JEEP","CARS","Off-Road","E2","2"
14,"JEEP","CARS","Off-Road","E4","3"
14,"JEEP","CARS","Off-Road","E5","3"
14,"JEEP","CARS","Off-Road","E6","6"
14,"JEEP","CARS","Off-Road","","5"
14,"JOHN DEERE","SPVs","Agricultural & Specialist","","4"
14,"KAWASAKI","2/3 Wheelers","Motorcycles & Scooters","","4"
14,"KIA","CARS","exc. Off-Road","E3","3"
14,"KIA","CARS","exc. Off-Road","E4","56"
14,"KIA","CARS","exc. Off-Road","E5","78"
14,"KIA","CARS","exc. Off-Road","E6","43"
14,"KIA","CARS","exc. Off-Road","","19"
14,"KIA","CARS","Off-Road","E2","1"
14,"KIA","CARS","Off-Road","E4","6"
14,"KIA","CARS","Off-Road","E5","35"
14,"KIA","CARS","Off-Road","E6","31"
14,"KIA","CARS","Off-Road","","4"
14,"KIA","","","","4"
14,"KTM","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"KYMCO","2/3 Wheelers","Mopeds","","1"
14,"KYMCO","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"LAND ROVER","CARS","Off-Road","E0","1"
14,"LAND ROVER","CARS","Off-Road","E1","3"
14,"LAND ROVER","CARS","Off-Road","E2","3"
14,"LAND ROVER","CARS","Off-Road","E3","5"
14,"LAND ROVER","CARS","Off-Road","E4","46"
14,"LAND ROVER","CARS","Off-Road","E5","104"
14,"LAND ROVER","CARS","Off-Road","E6","67"
14,"LAND ROVER","CARS","Off-Road","","50"
14,"LAND ROVER","LCVs","4x4 Utilities","E0","6"
14,"LAND ROVER","LCVs","4x4 Utilities","E1","5"
14,"LAND ROVER","LCVs","4x4 Utilities","E2","5"
14,"LAND ROVER","LCVs","4x4 Utilities","E3","7"
14,"LAND ROVER","LCVs","4x4 Utilities","E4","4"
14,"LAND ROVER","LCVs","4x4 Utilities","E5","4"
14,"LAND ROVER","LCVs","4x4 Utilities","","1"
14,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E4","1"
14,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E5","3"
14,"LAND ROVER","","","","6"
14,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E1","2"
14,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E3","4"
14,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E4","1"
14,"LDV","PSVs","Fare Stage Buses","E4","1"
14,"LDV","","","","1"
14,"LEXMOTO","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"LEXUS","CARS","exc. Off-Road","E2","1"
14,"LEXUS","CARS","exc. Off-Road","E3","5"
14,"LEXUS","CARS","exc. Off-Road","E4","10"
14,"LEXUS","CARS","exc. Off-Road","E5","5"
14,"LEXUS","CARS","exc. Off-Road","E6","6"
14,"LEXUS","CARS","exc. Off-Road","","5"
14,"LEXUS","CARS","Off-Road","E4","8"
14,"LEXUS","CARS","Off-Road","E5","5"
14,"LEXUS","CARS","Off-Road","E6","3"
14,"LEXUS","CARS","Off-Road","","3"
14,"LEYLAND DAF","","","","1"
14,"LONDON TAXIS INT","CARS","exc. Off-Road","E4","1"
14,"LOTUS","CARS","exc. Off-Road","E3","2"
14,"LOTUS","CARS","exc. Off-Road","E4","1"
14,"LOTUS","","","","1"
14,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","3"
14,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","1"
14,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E5","3"
14,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E6","2"
14,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","4"
14,"MAN","HCVs","Rigids 3 Axle","E4","1"
14,"MAN","HCVs","Rigids 3 Axle","E5","1"
14,"MAN","HCVs","Rigids 4 Axle","E6","2"
14,"MAN","PSVs","Fare Stage Buses","","2"
14,"MASERATI","CARS","exc. Off-Road","E4","1"
14,"MASERATI","CARS","exc. Off-Road","E5","3"
14,"MASERATI","CARS","exc. Off-Road","E6","1"
14,"MAZDA","CARS","exc. Off-Road","E2","8"
14,"MAZDA","CARS","exc. Off-Road","E3","42"
14,"MAZDA","CARS","exc. Off-Road","E4","76"
14,"MAZDA","CARS","exc. Off-Road","E5","54"
14,"MAZDA","CARS","exc. Off-Road","E6","34"
14,"MAZDA","CARS","exc. Off-Road","","9"
14,"MAZDA","CARS","Off-Road","E5","7"
14,"MAZDA","CARS","Off-Road","E6","11"
14,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E2","3"
14,"MAZDA","LCVs","Medium Vans 2001-2600 Kgs","E0","1"
14,"MAZDA","","","","9"
14,"MCLAREN","CARS","exc. Off-Road","","1"
14,"MERCEDES","CARS","exc. Off-Road","E0","5"
14,"MERCEDES","CARS","exc. Off-Road","E1","8"
14,"MERCEDES","CARS","exc. Off-Road","E2","24"
14,"MERCEDES","CARS","exc. Off-Road","E3","55"
14,"MERCEDES","CARS","exc. Off-Road","E4","91"
14,"MERCEDES","CARS","exc. Off-Road","E5","142"
14,"MERCEDES","CARS","exc. Off-Road","E6","163"
14,"MERCEDES","CARS","exc. Off-Road","","37"
14,"MERCEDES","CARS","Off-Road","E4","2"
14,"MERCEDES","CARS","Off-Road","E5","7"
14,"MERCEDES","CARS","Off-Road","E6","41"
14,"MERCEDES","CARS","Off-Road","","16"
14,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","2"
14,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","6"
14,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","1"
14,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","1"
14,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","1"
14,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","11"
14,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E5","4"
14,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E6","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E3","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","2"
14,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E0","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","3"
14,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","15"
14,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","","2"
14,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E2","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","1"
14,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","1"
14,"MERCEDES","HCVs","Rigids 3 Axle","E5","1"
14,"MERCEDES","HCVs","Rigids 3 Axle","E6","2"
14,"MERCEDES","HCVs","Rigids 4 Axle","E3","1"
14,"MERCEDES","HCVs","Rigids 4 Axle","E6","1"
14,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E1","2"
14,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E2","1"
14,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E3","26"
14,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E4","24"
14,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E5","84"
14,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E6","30"
14,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E0","1"
14,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
14,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E5","6"
14,"MERCEDES","PSVs","Fare Stage Buses","E6","1"
14,"MERCEDES","PSVs","Light & Heavy Coaches","","1"
14,"MERCEDES","","","","6"
14,"MERCEDES-BENZ","","","","4"
14,"MG","CARS","exc. Off-Road","E3","2"
14,"MG","CARS","exc. Off-Road","E4","1"
14,"MG","CARS","exc. Off-Road","E5","2"
14,"MG","CARS","exc. Off-Road","","7"
14,"MG","","","","1"
14,"MICROCAR","CARS","exc. Off-Road","","1"
14,"MINI","CARS","exc. Off-Road","E3","32"
14,"MINI","CARS","exc. Off-Road","E4","84"
14,"MINI","CARS","exc. Off-Road","E5","107"
14,"MINI","CARS","exc. Off-Road","E6","81"
14,"MINI","CARS","exc. Off-Road","","26"
14,"MINI","","","","2"
14,"MITSUBISHI","CARS","exc. Off-Road","E3","5"
14,"MITSUBISHI","CARS","exc. Off-Road","E4","17"
14,"MITSUBISHI","CARS","exc. Off-Road","E5","15"
14,"MITSUBISHI","CARS","exc. Off-Road","E6","6"
14,"MITSUBISHI","CARS","exc. Off-Road","","9"
14,"MITSUBISHI","CARS","Off-Road","E0","1"
14,"MITSUBISHI","CARS","Off-Road","E4","11"
14,"MITSUBISHI","CARS","Off-Road","E5","15"
14,"MITSUBISHI","CARS","Off-Road","E6","17"
14,"MITSUBISHI","CARS","Off-Road","","5"
14,"MITSUBISHI","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","1"
14,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
14,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","2"
14,"MITSUBISHI","LCVs","4x4 Utilities","E4","1"
14,"MITSUBISHI","LCVs","4x4 Utilities","E5","1"
14,"MITSUBISHI","LCVs","Car-Derived/Integral 2001-2499 Kgs","E6","1"
14,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E2","3"
14,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E3","6"
14,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","10"
14,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
14,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E5","15"
14,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E6","3"
14,"MITSUBISHI","LCVs","Medium Vans 2001-2600 Kgs","E0","1"
14,"MITSUBISHI","LCVs","Medium Vans 2001-2600 Kgs","E5","1"
14,"MITSUBISHI","","","","2"
14,"MORRIS","CARS","exc. Off-Road","E0","2"
14,"NEOPLAN","","","","1"
14,"NISSAN","CARS","exc. Off-Road","E0","1"
14,"NISSAN","CARS","exc. Off-Road","E1","2"
14,"NISSAN","CARS","exc. Off-Road","E2","14"
14,"NISSAN","CARS","exc. Off-Road","E3","96"
14,"NISSAN","CARS","exc. Off-Road","E4","97"
14,"NISSAN","CARS","exc. Off-Road","E5","184"
14,"NISSAN","CARS","exc. Off-Road","E6","96"
14,"NISSAN","CARS","exc. Off-Road","","23"
14,"NISSAN","CARS","Off-Road","E3","1"
14,"NISSAN","CARS","Off-Road","E4","13"
14,"NISSAN","CARS","Off-Road","E5","13"
14,"NISSAN","CARS","Off-Road","E6","15"
14,"NISSAN","CARS","Off-Road","","13"
14,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E3","1"
14,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E4","2"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E3","7"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E4","19"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E5","12"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E6","7"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","","3"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E2","1"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E5","9"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E6","1"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","","4"
14,"NISSAN","","","","6"
14,"OPEL","","","","3"
14,"OPTARE","PSVs","Fare Stage Buses","E5","2"
14,"OPTARE","PSVs","Fare Stage Buses","","1"
14,"OTHER GERMANY","LCVs","Heavy Vans 2601-3500 Kgs","E0","1"
14,"PERODUA","CARS","exc. Off-Road","E4","2"
14,"PEUGEOT","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"PEUGEOT","CARS","exc. Off-Road","E0","5"
14,"PEUGEOT","CARS","exc. Off-Road","E1","5"
14,"PEUGEOT","CARS","exc. Off-Road","E2","19"
14,"PEUGEOT","CARS","exc. Off-Road","E3","108"
14,"PEUGEOT","CARS","exc. Off-Road","E4","162"
14,"PEUGEOT","CARS","exc. Off-Road","E5","121"
14,"PEUGEOT","CARS","exc. Off-Road","E6","76"
14,"PEUGEOT","CARS","exc. Off-Road","","27"
14,"PEUGEOT","CARS","Off-Road","E4","1"
14,"PEUGEOT","CARS","Off-Road","E5","1"
14,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","1"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E3","5"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E4","7"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E5","1"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E3","3"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E4","5"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E5","15"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E6","3"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E2","1"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E3","6"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E4","3"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E5","10"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E6","4"
14,"PEUGEOT","","","","2"
14,"PIAGGIO","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"PIAGGIO","LCVs","Car-Derived/Integral <2000 Kgs","E3","1"
14,"PORSCHE","CARS","exc. Off-Road","E0","1"
14,"PORSCHE","CARS","exc. Off-Road","E1","1"
14,"PORSCHE","CARS","exc. Off-Road","E2","2"
14,"PORSCHE","CARS","exc. Off-Road","E3","2"
14,"PORSCHE","CARS","exc. Off-Road","E4","4"
14,"PORSCHE","CARS","exc. Off-Road","E5","8"
14,"PORSCHE","CARS","exc. Off-Road","E6","7"
14,"PORSCHE","CARS","exc. Off-Road","","12"
14,"PORSCHE","CARS","Off-Road","E5","8"
14,"PORSCHE","CARS","Off-Road","E6","14"
14,"PORSCHE","CARS","Off-Road","","1"
14,"PROTON","CARS","exc. Off-Road","E3","1"
14,"PROTON","CARS","exc. Off-Road","E4","2"
14,"PULSE","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"RENAULT","CARS","exc. Off-Road","6","3"
14,"RENAULT","CARS","exc. Off-Road","E0","1"
14,"RENAULT","CARS","exc. Off-Road","E1","5"
14,"RENAULT","CARS","exc. Off-Road","E2","6"
14,"RENAULT","CARS","exc. Off-Road","E3","100"
14,"RENAULT","CARS","exc. Off-Road","E4","142"
14,"RENAULT","CARS","exc. Off-Road","E5","72"
14,"RENAULT","CARS","exc. Off-Road","E6","46"
14,"RENAULT","CARS","exc. Off-Road","","30"
14,"RENAULT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","1"
14,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E3","4"
14,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E4","3"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E3","12"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E4","16"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E5","25"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E6","10"
14,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E4","2"
14,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E5","7"
14,"RENAULT","","","","5"
14,"RENAULT TRUCKS","HCVs","Artics < 29000 Kgs","E4","1"
14,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","1"
14,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","1"
14,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","7"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E3","1"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","1"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","1"
14,"RENAULT TRUCKS","HCVs","Rigids 3 Axle","E6","1"
14,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E4","1"
14,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E6","1"
14,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E3","1"
14,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","3"
14,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
14,"RENAULT TRUCKS","","","","1"
14,"ROLLS ROYCE","CARS","exc. Off-Road","E6","1"
14,"ROVER","CARS","exc. Off-Road","E0","4"
14,"ROVER","CARS","exc. Off-Road","E1","3"
14,"ROVER","CARS","exc. Off-Road","E2","4"
14,"ROVER","CARS","exc. Off-Road","E3","6"
14,"ROVER","CARS","exc. Off-Road","","15"
14,"ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E3","1"
14,"SAAB","CARS","exc. Off-Road","E0","3"
14,"SAAB","CARS","exc. Off-Road","E2","9"
14,"SAAB","CARS","exc. Off-Road","E3","20"
14,"SAAB","CARS","exc. Off-Road","E4","26"
14,"SAAB","CARS","exc. Off-Road","E5","6"
14,"SAAB","CARS","exc. Off-Road","","12"
14,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","3"
14,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","4"
14,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","2"
14,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","4"
14,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","18"
14,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E3","1"
14,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
14,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E6","2"
14,"SCANIA","HCVs","Rigids 3 Axle","E4","2"
14,"SCANIA","HCVs","Rigids 3 Axle","E5","3"
14,"SCANIA","HCVs","Rigids 3 Axle","E6","1"
14,"SCANIA","HCVs","Rigids 4 Axle","E4","1"
14,"SCANIA","HCVs","Rigids 4 Axle","E5","1"
14,"SCANIA","HCVs","Rigids 4 Axle","E6","3"
14,"SCANIA","","","","3"
14,"SEAT","CARS","exc. Off-Road","E2","1"
14,"SEAT","CARS","exc. Off-Road","E3","17"
14,"SEAT","CARS","exc. Off-Road","E4","33"
14,"SEAT","CARS","exc. Off-Road","E5","79"
14,"SEAT","CARS","exc. Off-Road","E6","53"
14,"SEAT","CARS","exc. Off-Road","","11"
14,"SEAT","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
14,"SEAT","","","","3"
14,"SKODA","CARS","exc. Off-Road","E2","2"
14,"SKODA","CARS","exc. Off-Road","E3","39"
14,"SKODA","CARS","exc. Off-Road","E4","79"
14,"SKODA","CARS","exc. Off-Road","E5","140"
14,"SKODA","CARS","exc. Off-Road","E6","70"
14,"SKODA","CARS","exc. Off-Road","","26"
14,"SKODA","CARS","Off-Road","E5","5"
14,"SKODA","LCVs","Car-Derived/Integral <2000 Kgs","E2","1"
