"quadrant","make","type","subtype","euro_status","count_vehicles"
3,"HONDA","CARS","Off-Road","E5","130"
3,"HONDA","CARS","Off-Road","E6","112"
3,"HONDA","CARS","Off-Road","","140"
3,"HONDA","","","","10"
3,"HYUNDAI","CARS","exc. Off-Road","E0","2"
3,"HYUNDAI","CARS","exc. Off-Road","E1","4"
3,"HYUNDAI","CARS","exc. Off-Road","E2","8"
3,"HYUNDAI","CARS","exc. Off-Road","E3","56"
3,"HYUNDAI","CARS","exc. Off-Road","E4","280"
3,"HYUNDAI","CARS","exc. Off-Road","E5","328"
3,"HYUNDAI","CARS","exc. Off-Road","E6","182"
3,"HYUNDAI","CARS","exc. Off-Road","","22"
3,"HYUNDAI","CARS","Off-Road","E3","26"
3,"HYUNDAI","CARS","Off-Road","E4","4"
3,"HYUNDAI","CARS","Off-Road","E5","100"
3,"HYUNDAI","CARS","Off-Road","E6","64"
3,"HYUNDAI","CARS","Off-Road","","2"
3,"HYUNDAI","LCVs","Heavy Vans 2601-3500 Kgs","E5","2"
3,"HYUNDAI","","","","2"
3,"INFINITI","CARS","exc. Off-Road","E5","4"
3,"INFINITI","CARS","exc. Off-Road","E6","6"
3,"INFINITI","CARS","Off-Road","E5","4"
3,"INVALID","SPVs","Agricultural & Specialist","","12"
3,"IRIS.BUS","PSVs","Light & Heavy Coaches","","8"
3,"ISUZU","CARS","Off-Road","","14"
3,"ISUZU","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","12"
3,"ISUZU","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","2"
3,"ISUZU","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","6"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E4","8"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E5","36"
3,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E6","4"
3,"ISUZU","LCVs","Pickups","E6","6"
3,"ISUZU","","","","2"
3,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","2"
3,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","10"
3,"ISUZU TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","6"
3,"IVECO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","2"
3,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E2","2"
3,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
3,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","6"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E2","2"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
3,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
3,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","2"
3,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E3","2"
3,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","2"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","4"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","4"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","8"
3,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","12"
3,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","12"
3,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","4"
3,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","10"
3,"IVECO","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","2"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E3","20"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E4","16"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E5","32"
3,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E6","6"
3,"IVECO","","","","4"
3,"JAGUAR","CARS","exc. Off-Road","E0","2"
3,"JAGUAR","CARS","exc. Off-Road","E1","4"
3,"JAGUAR","CARS","exc. Off-Road","E2","12"
3,"JAGUAR","CARS","exc. Off-Road","E3","68"
3,"JAGUAR","CARS","exc. Off-Road","E4","60"
3,"JAGUAR","CARS","exc. Off-Road","E5","132"
3,"JAGUAR","CARS","exc. Off-Road","E6","92"
3,"JAGUAR","CARS","exc. Off-Road","","42"
3,"JAGUAR","","","","18"
3,"JCB","SPVs","Agricultural & Specialist","","18"
3,"JEEP","CARS","exc. Off-Road","E6","16"
3,"JEEP","CARS","Off-Road","E1","6"
3,"JEEP","CARS","Off-Road","E2","10"
3,"JEEP","CARS","Off-Road","E4","14"
3,"JEEP","CARS","Off-Road","E5","16"
3,"JEEP","CARS","Off-Road","E6","20"
3,"JEEP","CARS","Off-Road","","26"
3,"JEEP","","","","2"
3,"JOHN DEERE","SPVs","Agricultural & Specialist","","12"
3,"KAWASAKI","2/3 Wheelers","Motorcycles & Scooters","","18"
3,"KAWASAKI","SPVs","Quad Bikes","","2"
3,"KIA","CARS","exc. Off-Road","E3","10"
3,"KIA","CARS","exc. Off-Road","E4","274"
3,"KIA","CARS","exc. Off-Road","E5","420"
3,"KIA","CARS","exc. Off-Road","E6","196"
3,"KIA","CARS","exc. Off-Road","","76"
3,"KIA","CARS","Off-Road","E2","2"
3,"KIA","CARS","Off-Road","E4","28"
3,"KIA","CARS","Off-Road","E5","148"
3,"KIA","CARS","Off-Road","E6","158"
3,"KIA","CARS","Off-Road","","16"
3,"KIA","","","","26"
3,"KTM","2/3 Wheelers","Motorcycles & Scooters","","6"
3,"KYMCO","2/3 Wheelers","Mopeds","","2"
3,"KYMCO","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"LAMBORGHINI","CARS","exc. Off-Road","E3","2"
3,"LAMBORGHINI","CARS","exc. Off-Road","E6","4"
3,"LAND ROVER","CARS","Off-Road","E0","2"
3,"LAND ROVER","CARS","Off-Road","E1","14"
3,"LAND ROVER","CARS","Off-Road","E2","12"
3,"LAND ROVER","CARS","Off-Road","E3","14"
3,"LAND ROVER","CARS","Off-Road","E4","196"
3,"LAND ROVER","CARS","Off-Road","E5","482"
3,"LAND ROVER","CARS","Off-Road","E6","412"
3,"LAND ROVER","CARS","Off-Road","","238"
3,"LAND ROVER","LCVs","4x4 Utilities","E0","36"
3,"LAND ROVER","LCVs","4x4 Utilities","E1","26"
3,"LAND ROVER","LCVs","4x4 Utilities","E2","16"
3,"LAND ROVER","LCVs","4x4 Utilities","E3","32"
3,"LAND ROVER","LCVs","4x4 Utilities","E4","32"
3,"LAND ROVER","LCVs","4x4 Utilities","E5","16"
3,"LAND ROVER","LCVs","4x4 Utilities","","4"
3,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E4","2"
3,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E5","14"
3,"LAND ROVER","","","","36"
3,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
3,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E3","18"
3,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E4","10"
3,"LDV","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
3,"LDV","PSVs","Fare Stage Buses","E4","2"
3,"LDV","","","","2"
3,"LEXMOTO","2/3 Wheelers","Motorcycles & Scooters","","8"
3,"LEXUS","CARS","exc. Off-Road","E2","4"
3,"LEXUS","CARS","exc. Off-Road","E3","18"
3,"LEXUS","CARS","exc. Off-Road","E4","42"
3,"LEXUS","CARS","exc. Off-Road","E5","24"
3,"LEXUS","CARS","exc. Off-Road","E6","30"
3,"LEXUS","CARS","exc. Off-Road","","34"
3,"LEXUS","CARS","Off-Road","E4","66"
3,"LEXUS","CARS","Off-Road","E5","12"
3,"LEXUS","CARS","Off-Road","E6","20"
3,"LEXUS","CARS","Off-Road","","18"
3,"LEYLAND","PSVs","Fare Stage Buses","","2"
3,"LEYLAND DAF","","","","2"
3,"LONDON TAXIS INT","CARS","exc. Off-Road","E4","2"
3,"LOTUS","CARS","exc. Off-Road","E3","4"
3,"LOTUS","CARS","exc. Off-Road","E4","4"
3,"LOTUS","CARS","exc. Off-Road","E5","2"
3,"LOTUS","","","","4"
3,"MAN","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","2"
3,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","6"
3,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","2"
3,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
3,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E5","8"
3,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
3,"MAN","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","2"
3,"MAN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
3,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
3,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","16"
3,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","2"
3,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","2"
3,"MAN","HCVs","Rigids 3 Axle","E4","2"
3,"MAN","HCVs","Rigids 3 Axle","E5","4"
3,"MAN","HCVs","Rigids 4 Axle","E6","4"
3,"MAN","PSVs","Fare Stage Buses","","4"
3,"MASERATI","CARS","exc. Off-Road","E4","4"
3,"MASERATI","CARS","exc. Off-Road","E5","6"
3,"MASERATI","CARS","exc. Off-Road","E6","2"
3,"MASSEY FERGUSON/HARRIS","SPVs","Agricultural & Specialist","","2"
3,"MAZDA","CARS","exc. Off-Road","E1","4"
3,"MAZDA","CARS","exc. Off-Road","E2","30"
3,"MAZDA","CARS","exc. Off-Road","E3","190"
3,"MAZDA","CARS","exc. Off-Road","E4","454"
3,"MAZDA","CARS","exc. Off-Road","E5","318"
3,"MAZDA","CARS","exc. Off-Road","E6","226"
3,"MAZDA","CARS","exc. Off-Road","","44"
3,"MAZDA","CARS","Off-Road","E3","4"
3,"MAZDA","CARS","Off-Road","E5","32"
3,"MAZDA","CARS","Off-Road","E6","82"
3,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E2","24"
3,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
3,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E4","4"
3,"MAZDA","LCVs","Medium Vans 2001-2600 Kgs","E0","4"
3,"MAZDA","LCVs","Medium Vans 2001-2600 Kgs","E1","2"
3,"MAZDA","","","","58"
3,"MCLAREN","CARS","exc. Off-Road","","2"
3,"MERCEDES","CARS","exc. Off-Road","E0","36"
3,"MERCEDES","CARS","exc. Off-Road","E1","26"
3,"MERCEDES","CARS","exc. Off-Road","E2","92"
3,"MERCEDES","CARS","exc. Off-Road","E3","238"
3,"MERCEDES","CARS","exc. Off-Road","E4","452"
3,"MERCEDES","CARS","exc. Off-Road","E5","652"
3,"MERCEDES","CARS","exc. Off-Road","E6","732"
3,"MERCEDES","CARS","exc. Off-Road","","174"
3,"MERCEDES","CARS","Off-Road","E4","6"
3,"MERCEDES","CARS","Off-Road","E5","30"
3,"MERCEDES","CARS","Off-Road","E6","204"
3,"MERCEDES","CARS","Off-Road","","66"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E3","2"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","4"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","12"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","2"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","2"
3,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","22"
3,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E5","14"
3,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E6","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E3","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","4"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E0","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","8"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","48"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","","4"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E2","4"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","2"
3,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","4"
3,"MERCEDES","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","4"
3,"MERCEDES","HCVs","Rigids 3 Axle","E5","2"
3,"MERCEDES","HCVs","Rigids 3 Axle","E6","14"
3,"MERCEDES","HCVs","Rigids 4 Axle","E3","2"
3,"MERCEDES","HCVs","Rigids 4 Axle","E6","2"
3,"MERCEDES","LCVs","Car-Derived/Integral <2000 Kgs","E5","2"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E1","6"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E3","108"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E4","98"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E5","372"
3,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E6","118"
3,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
3,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E2","4"
3,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E5","26"
3,"MERCEDES","PSVs","Fare Stage Buses","E6","4"
3,"MERCEDES","PSVs","Light & Heavy Coaches","","2"
3,"MERCEDES","","","","20"
3,"MERCEDES-BENZ","","","","20"
3,"MG","CARS","exc. Off-Road","E3","24"
3,"MG","CARS","exc. Off-Road","E4","4"
3,"MG","CARS","exc. Off-Road","E5","10"
3,"MG","CARS","exc. Off-Road","","30"
3,"MG","","","","2"
3,"MICROCAR","CARS","exc. Off-Road","","4"
3,"MINI","CARS","exc. Off-Road","E3","188"
3,"MINI","CARS","exc. Off-Road","E4","428"
3,"MINI","CARS","exc. Off-Road","E5","628"
3,"MINI","CARS","exc. Off-Road","E6","496"
3,"MINI","CARS","exc. Off-Road","","118"
3,"MINI","","","","10"
3,"MITSUBISHI","CARS","exc. Off-Road","E2","10"
3,"MITSUBISHI","CARS","exc. Off-Road","E3","22"
3,"MITSUBISHI","CARS","exc. Off-Road","E4","80"
3,"MITSUBISHI","CARS","exc. Off-Road","E5","60"
3,"MITSUBISHI","CARS","exc. Off-Road","E6","18"
3,"MITSUBISHI","CARS","exc. Off-Road","","38"
3,"MITSUBISHI","CARS","Off-Road","E0","2"
3,"MITSUBISHI","CARS","Off-Road","E1","6"
3,"MITSUBISHI","CARS","Off-Road","E4","38"
3,"MITSUBISHI","CARS","Off-Road","E5","68"
3,"MITSUBISHI","CARS","Off-Road","E6","68"
3,"MITSUBISHI","CARS","Off-Road","","44"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","4"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","6"
3,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","14"
3,"MITSUBISHI","LCVs","4x4 Utilities","E2","2"
3,"MITSUBISHI","LCVs","4x4 Utilities","E3","2"
3,"MITSUBISHI","LCVs","4x4 Utilities","E4","4"
3,"MITSUBISHI","LCVs","4x4 Utilities","E5","2"
3,"MITSUBISHI","LCVs","Car-Derived/Integral 2001-2499 Kgs","E6","2"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E2","6"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E3","28"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","40"
3,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E5","2"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E4","18"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E5","58"
3,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E6","14"
3,"MITSUBISHI","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
3,"MITSUBISHI","LCVs","Medium Vans 2001-2600 Kgs","E5","2"
3,"MITSUBISHI","","","","8"
3,"MORGAN","CARS","exc. Off-Road","E4","2"
3,"MORGAN","","","","2"
3,"MORRIS","CARS","exc. Off-Road","E0","6"
3,"MOTO GUZZI","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"NEOPLAN","","","","2"
3,"NEW HOLLAND","SPVs","Agricultural & Specialist","","4"
3,"NISSAN","CARS","exc. Off-Road","E0","4"
3,"NISSAN","CARS","exc. Off-Road","E1","18"
3,"NISSAN","CARS","exc. Off-Road","E2","60"
3,"NISSAN","CARS","exc. Off-Road","E3","432"
3,"NISSAN","CARS","exc. Off-Road","E4","472"
3,"NISSAN","CARS","exc. Off-Road","E5","874"
3,"NISSAN","CARS","exc. Off-Road","E6","380"
3,"NISSAN","CARS","exc. Off-Road","","92"
3,"NISSAN","CARS","Off-Road","E3","6"
3,"NISSAN","CARS","Off-Road","E4","48"
3,"NISSAN","CARS","Off-Road","E5","34"
3,"NISSAN","CARS","Off-Road","E6","56"
3,"NISSAN","CARS","Off-Road","","62"
3,"NISSAN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
3,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
3,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E4","12"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E3","42"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E4","78"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E5","48"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E6","18"
3,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","","10"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E2","6"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E5","38"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E6","4"
3,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","","22"
3,"NISSAN","","","","26"
3,"OPEL","CARS","exc. Off-Road","","2"
3,"OPEL","","","","14"
3,"OPTARE","PSVs","Fare Stage Buses","E4","6"
3,"OPTARE","PSVs","Fare Stage Buses","E5","4"
3,"OPTARE","PSVs","Fare Stage Buses","","2"
3,"OTHER GERMANY","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
3,"OTHER UK","CARS","exc. Off-Road","","4"
3,"PERODUA","CARS","exc. Off-Road","E3","2"
3,"PERODUA","CARS","exc. Off-Road","E4","6"
3,"PEUGEOT","2/3 Wheelers","Mopeds","","4"
3,"PEUGEOT","2/3 Wheelers","Motorcycles & Scooters","","4"
3,"PEUGEOT","CARS","exc. Off-Road","E0","14"
3,"PEUGEOT","CARS","exc. Off-Road","E1","24"
3,"PEUGEOT","CARS","exc. Off-Road","E2","82"
3,"PEUGEOT","CARS","exc. Off-Road","E3","580"
3,"PEUGEOT","CARS","exc. Off-Road","E4","794"
3,"PEUGEOT","CARS","exc. Off-Road","E5","626"
3,"PEUGEOT","CARS","exc. Off-Road","E6","314"
3,"PEUGEOT","CARS","exc. Off-Road","","136"
3,"PEUGEOT","CARS","Off-Road","E4","8"
3,"PEUGEOT","CARS","Off-Road","E5","2"
3,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","2"
3,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E2","8"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E3","28"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E4","32"
3,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E5","10"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E3","12"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E4","28"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E5","54"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E6","20"
3,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","","2"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E2","6"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E3","40"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E4","30"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E5","60"
3,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E6","16"
3,"PEUGEOT","","","","6"
3,"PIAGGIO","2/3 Wheelers","3 Wheelers","","2"
3,"PIAGGIO","2/3 Wheelers","Mopeds","","18"
3,"PIAGGIO","2/3 Wheelers","Motorcycles & Scooters","","12"
3,"PIAGGIO","LCVs","Car-Derived/Integral <2000 Kgs","E3","8"
3,"PORSCHE","CARS","exc. Off-Road","E0","6"
3,"PORSCHE","CARS","exc. Off-Road","E1","2"
3,"PORSCHE","CARS","exc. Off-Road","E2","6"
3,"PORSCHE","CARS","exc. Off-Road","E3","20"
3,"PORSCHE","CARS","exc. Off-Road","E4","16"
3,"PORSCHE","CARS","exc. Off-Road","E5","40"
3,"PORSCHE","CARS","exc. Off-Road","E6","24"
3,"PORSCHE","CARS","exc. Off-Road","","36"
3,"PORSCHE","CARS","Off-Road","E5","32"
3,"PORSCHE","CARS","Off-Road","E6","88"
3,"PORSCHE","CARS","Off-Road","","8"
3,"PORSCHE","","","","4"
3,"PROTON","CARS","exc. Off-Road","E3","4"
3,"PROTON","CARS","exc. Off-Road","E4","4"
3,"PULSE","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"QINGQI","2/3 Wheelers","Motorcycles & Scooters","","4"
3,"RENAULT","CARS","exc. Off-Road","6","14"
3,"RENAULT","CARS","exc. Off-Road","E0","4"
3,"RENAULT","CARS","exc. Off-Road","E1","18"
3,"RENAULT","CARS","exc. Off-Road","E2","34"
3,"RENAULT","CARS","exc. Off-Road","E3","492"
3,"RENAULT","CARS","exc. Off-Road","E4","710"
3,"RENAULT","CARS","exc. Off-Road","E5","316"
3,"RENAULT","CARS","exc. Off-Road","E6","214"
3,"RENAULT","CARS","exc. Off-Road","","126"
3,"RENAULT","CARS","Off-Road","E6","2"
3,"RENAULT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
3,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E3","30"
3,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E4","10"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E3","56"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E4","86"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E5","110"
3,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E6","32"
3,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E4","10"
3,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E5","22"
3,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","","8"
3,"RENAULT","SPVs","Agricultural & Specialist","","2"
3,"RENAULT","","","","12"
3,"RENAULT TRUCKS","HCVs","Artics < 29000 Kgs","E4","2"
3,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
3,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","2"
3,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","14"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","2"
3,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","2"
3,"RENAULT TRUCKS","HCVs","Rigids 3 Axle","E6","2"
3,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E4","2"
3,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E6","2"
3,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E3","6"
3,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","8"
3,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
3,"RENAULT TRUCKS","","","","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E0","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E3","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E5","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","E6","2"
3,"ROLLS ROYCE","CARS","exc. Off-Road","","2"
3,"ROVER","CARS","exc. Off-Road","E0","14"
3,"ROVER","CARS","exc. Off-Road","E1","10"
3,"ROVER","CARS","exc. Off-Road","E2","18"
3,"ROVER","CARS","exc. Off-Road","E3","40"
3,"ROVER","CARS","exc. Off-Road","","76"
3,"ROVER","CARS","Off-Road","E0","2"
3,"ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
3,"ROVER","","","","4"
3,"SAAB","CARS","exc. Off-Road","E0","16"
3,"SAAB","CARS","exc. Off-Road","E2","34"
3,"SAAB","CARS","exc. Off-Road","E3","88"
3,"SAAB","CARS","exc. Off-Road","E4","116"
3,"SAAB","CARS","exc. Off-Road","E5","22"
3,"SAAB","CARS","exc. Off-Road","","54"
3,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","18"
3,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","8"
3,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","4"
3,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","10"
