"quadrant","make","type","subtype","euro_status","count_vehicles"
2,"PORSCHE","CARS","exc. Off-Road","E1","2"
2,"PORSCHE","CARS","exc. Off-Road","E3","6"
2,"PORSCHE","CARS","exc. Off-Road","E4","24"
2,"PORSCHE","CARS","exc. Off-Road","E5","48"
2,"PORSCHE","CARS","exc. Off-Road","E6","20"
2,"PORSCHE","CARS","exc. Off-Road","","4"
2,"PORSCHE","CARS","Off-Road","E5","44"
2,"PORSCHE","CARS","Off-Road","E6","46"
2,"PORSCHE","CARS","Off-Road","","2"
2,"PORSCHE","","","","2"
2,"PULSE","2/3 Wheelers","Mopeds","","2"
2,"RELIANT","2/3 Wheelers","3 Wheelers","","2"
2,"RENAULT","CARS","exc. Off-Road","6","10"
2,"RENAULT","CARS","exc. Off-Road","E1","4"
2,"RENAULT","CARS","exc. Off-Road","E2","62"
2,"RENAULT","CARS","exc. Off-Road","E3","370"
2,"RENAULT","CARS","exc. Off-Road","E4","650"
2,"RENAULT","CARS","exc. Off-Road","E5","410"
2,"RENAULT","CARS","exc. Off-Road","E6","208"
2,"RENAULT","CARS","exc. Off-Road","","104"
2,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E3","8"
2,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E4","2"
2,"RENAULT","LCVs","Car-Derived/Integral 2001-2499 Kgs","E6","2"
2,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E3","30"
2,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E4","66"
2,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E5","86"
2,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E6","8"
2,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E1","4"
2,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E4","8"
2,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E5","36"
2,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E6","4"
2,"RENAULT","","","","32"
2,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
2,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","2"
2,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","2"
2,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E5","2"
2,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","8"
2,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
2,"RENAULT TRUCKS","","","","2"
2,"ROLLS ROYCE","CARS","exc. Off-Road","E5","2"
2,"ROLLS ROYCE","CARS","exc. Off-Road","E6","4"
2,"ROVER","CARS","exc. Off-Road","E0","4"
2,"ROVER","CARS","exc. Off-Road","E2","4"
2,"ROVER","CARS","exc. Off-Road","E3","28"
2,"ROVER","CARS","exc. Off-Road","","26"
2,"ROVER","CARS","Off-Road","E0","2"
2,"ROVER","","","","2"
2,"SAAB","CARS","exc. Off-Road","E0","14"
2,"SAAB","CARS","exc. Off-Road","E1","2"
2,"SAAB","CARS","exc. Off-Road","E2","44"
2,"SAAB","CARS","exc. Off-Road","E3","128"
2,"SAAB","CARS","exc. Off-Road","E4","132"
2,"SAAB","CARS","exc. Off-Road","E5","2"
2,"SAAB","CARS","exc. Off-Road","","16"
2,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","8"
2,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E5","8"
2,"SCANIA","HCVs","Rigids 3 Axle","E5","2"
2,"SCANIA","HCVs","Rigids 3 Axle","","2"
2,"SCANIA","PSVs","Fare Stage Buses","E6","4"
2,"SEAT","CARS","exc. Off-Road","E3","122"
2,"SEAT","CARS","exc. Off-Road","E4","106"
2,"SEAT","CARS","exc. Off-Road","E5","198"
2,"SEAT","CARS","exc. Off-Road","E6","150"
2,"SEAT","CARS","exc. Off-Road","","54"
2,"SKODA","CARS","exc. Off-Road","E2","26"
2,"SKODA","CARS","exc. Off-Road","E3","116"
2,"SKODA","CARS","exc. Off-Road","E4","430"
2,"SKODA","CARS","exc. Off-Road","E5","876"
2,"SKODA","CARS","exc. Off-Road","E6","388"
2,"SKODA","CARS","exc. Off-Road","","124"
2,"SKODA","CARS","Off-Road","E5","4"
2,"SKODA","","","","46"
2,"SMART","CARS","exc. Off-Road","E3","38"
2,"SMART","CARS","exc. Off-Road","E4","38"
2,"SMART","CARS","exc. Off-Road","E5","48"
2,"SMART","CARS","exc. Off-Road","E6","120"
2,"SMART","CARS","exc. Off-Road","","54"
2,"SSANGYONG","CARS","exc. Off-Road","E6","6"
2,"SSANGYONG","CARS","Off-Road","E5","2"
2,"SUBARU","CARS","exc. Off-Road","E2","2"
2,"SUBARU","CARS","exc. Off-Road","E3","12"
2,"SUBARU","CARS","exc. Off-Road","E4","36"
2,"SUBARU","CARS","exc. Off-Road","E5","4"
2,"SUBARU","CARS","exc. Off-Road","E6","8"
2,"SUBARU","CARS","exc. Off-Road","","2"
2,"SUBARU","CARS","Off-Road","E3","2"
2,"SUBARU","CARS","Off-Road","E4","4"
2,"SUBARU","CARS","Off-Road","E5","16"
2,"SUBARU","CARS","Off-Road","E6","2"
2,"SUBARU","CARS","Off-Road","","12"
2,"Suppressed","2/3 Wheelers","Mopeds","","2"
2,"Suppressed","2/3 Wheelers","Motorcycles & Scooters","","10"
2,"Suppressed","CARS","exc. Off-Road","E0","2"
2,"Suppressed","SPVs","Agricultural & Specialist","","10"
2,"Suppressed","SPVs","Quad Bikes","","2"
2,"Suppressed","","","","6"
2,"SUZUKI","2/3 Wheelers","Motorcycles & Scooters","","18"
2,"SUZUKI","CARS","exc. Off-Road","E2","8"
2,"SUZUKI","CARS","exc. Off-Road","E3","20"
2,"SUZUKI","CARS","exc. Off-Road","E4","216"
2,"SUZUKI","CARS","exc. Off-Road","E5","90"
2,"SUZUKI","CARS","exc. Off-Road","E6","76"
2,"SUZUKI","CARS","exc. Off-Road","","20"
2,"SUZUKI","CARS","Off-Road","E4","16"
2,"SUZUKI","CARS","Off-Road","E6","2"
2,"SUZUKI","CARS","Off-Road","","30"
2,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E2","22"
2,"SUZUKI","","","","6"
2,"SYM","2/3 Wheelers","Motorcycles & Scooters","","4"
2,"TEREX","SPVs","Agricultural & Specialist","","2"
2,"TESLA","CARS","exc. Off-Road","E6","14"
2,"TESLA","CARS","exc. Off-Road","","12"
2,"TESLA","","","","10"
2,"TOYOTA","CARS","exc. Off-Road","E0","2"
2,"TOYOTA","CARS","exc. Off-Road","E1","2"
2,"TOYOTA","CARS","exc. Off-Road","E2","66"
2,"TOYOTA","CARS","exc. Off-Road","E3","386"
2,"TOYOTA","CARS","exc. Off-Road","E4","778"
2,"TOYOTA","CARS","exc. Off-Road","E5","1172"
2,"TOYOTA","CARS","exc. Off-Road","E6","352"
2,"TOYOTA","CARS","exc. Off-Road","","210"
2,"TOYOTA","CARS","Off-Road","E0","4"
2,"TOYOTA","CARS","Off-Road","E1","4"
2,"TOYOTA","CARS","Off-Road","E2","28"
2,"TOYOTA","CARS","Off-Road","E4","34"
2,"TOYOTA","CARS","Off-Road","E5","32"
2,"TOYOTA","CARS","Off-Road","E6","64"
2,"TOYOTA","CARS","Off-Road","","138"
2,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E2","10"
2,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E3","28"
2,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E4","20"
2,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E5","20"
2,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E6","20"
2,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E0","4"
2,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E2","8"
2,"TOYOTA","","","","100"
2,"TRIUMPH","2/3 Wheelers","Motorcycles & Scooters","","14"
2,"TVR","","","","2"
2,"VAN HOOL","PSVs","Light & Heavy Coaches","E5","2"
2,"VAUXHALL","CARS","exc. Off-Road","E0","4"
2,"VAUXHALL","CARS","exc. Off-Road","E1","6"
2,"VAUXHALL","CARS","exc. Off-Road","E2","40"
2,"VAUXHALL","CARS","exc. Off-Road","E3","512"
2,"VAUXHALL","CARS","exc. Off-Road","E4","1294"
2,"VAUXHALL","CARS","exc. Off-Road","E5","1158"
2,"VAUXHALL","CARS","exc. Off-Road","E6","486"
2,"VAUXHALL","CARS","exc. Off-Road","","410"
2,"VAUXHALL","CARS","Off-Road","E4","4"
2,"VAUXHALL","CARS","Off-Road","E5","2"
2,"VAUXHALL","CARS","Off-Road","","4"
2,"VAUXHALL","LCVs","4x4 Utilities","E1","2"
2,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E2","4"
2,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E3","94"
2,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E4","132"
2,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E5","10"
2,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E6","2"
2,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","","2"
2,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E3","122"
2,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E4","56"
2,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E5","152"
2,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E6","16"
2,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E4","20"
2,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E5","12"
2,"VAUXHALL","","","","8"
2,"VOLKSWAGEN","CARS","exc. Off-Road","6","46"
2,"VOLKSWAGEN","CARS","exc. Off-Road","E0","10"
2,"VOLKSWAGEN","CARS","exc. Off-Road","E1","12"
2,"VOLKSWAGEN","CARS","exc. Off-Road","E2","226"
2,"VOLKSWAGEN","CARS","exc. Off-Road","E3","958"
2,"VOLKSWAGEN","CARS","exc. Off-Road","E4","1482"
2,"VOLKSWAGEN","CARS","exc. Off-Road","E5","2810"
2,"VOLKSWAGEN","CARS","exc. Off-Road","E6","1330"
2,"VOLKSWAGEN","CARS","exc. Off-Road","","940"
2,"VOLKSWAGEN","CARS","Off-Road","E4","62"
2,"VOLKSWAGEN","CARS","Off-Road","E5","140"
2,"VOLKSWAGEN","CARS","Off-Road","E6","130"
2,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E0","4"
2,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","14"
2,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E1","6"
2,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E2","22"
2,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","46"
2,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","56"
2,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","388"
2,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","86"
2,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","","22"
2,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E0","6"
2,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E1","8"
2,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E3","22"
2,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E4","36"
2,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E5","46"
2,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E6","36"
2,"VOLKSWAGEN","","","","90"
2,"VOLVO","CARS","exc. Off-Road","E0","4"
2,"VOLVO","CARS","exc. Off-Road","E1","24"
2,"VOLVO","CARS","exc. Off-Road","E2","42"
2,"VOLVO","CARS","exc. Off-Road","E3","188"
2,"VOLVO","CARS","exc. Off-Road","E4","356"
2,"VOLVO","CARS","exc. Off-Road","E5","142"
2,"VOLVO","CARS","exc. Off-Road","E6","88"
2,"VOLVO","CARS","exc. Off-Road","","128"
2,"VOLVO","CARS","Off-Road","E4","206"
2,"VOLVO","CARS","Off-Road","E5","264"
2,"VOLVO","CARS","Off-Road","E6","130"
2,"VOLVO","CARS","Off-Road","","56"
2,"VOLVO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","2"
2,"VOLVO","HCVs","Rigids 3 Axle","E5","2"
2,"VOLVO","PSVs","Fare Stage Buses","","8"
2,"VOLVO","PSVs","Light & Heavy Coaches","","2"
2,"YAMAHA","2/3 Wheelers","Motorcycles & Scooters","","44"
2,"","","","","14"
3,"Abarth/Fiat","CARS","exc. Off-Road","E4","10"
3,"Abarth/Fiat","CARS","exc. Off-Road","E5","70"
3,"Abarth/Fiat","CARS","exc. Off-Road","E6","52"
3,"AJS","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","E4","114"
3,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","E6","2"
3,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","","6"
3,"ALFA ROMEO","CARS","exc. Off-Road","E2","4"
3,"ALFA ROMEO","CARS","exc. Off-Road","E3","58"
3,"ALFA ROMEO","CARS","exc. Off-Road","E4","106"
3,"ALFA ROMEO","CARS","exc. Off-Road","E5","198"
3,"ALFA ROMEO","CARS","exc. Off-Road","E6","54"
3,"ALFA ROMEO","CARS","exc. Off-Road","","18"
3,"APRILIA","2/3 Wheelers","Motorcycles & Scooters","","20"
3,"ASTON MARTIN","CARS","exc. Off-Road","E5","6"
3,"ASTON MARTIN","CARS","exc. Off-Road","E6","28"
3,"AUDI","CARS","exc. Off-Road","5","8"
3,"AUDI","CARS","exc. Off-Road","6","40"
3,"AUDI","CARS","exc. Off-Road","E1","26"
3,"AUDI","CARS","exc. Off-Road","E2","116"
3,"AUDI","CARS","exc. Off-Road","E3","808"
3,"AUDI","CARS","exc. Off-Road","E4","1072"
3,"AUDI","CARS","exc. Off-Road","E5","2156"
3,"AUDI","CARS","exc. Off-Road","E6","1942"
3,"AUDI","CARS","exc. Off-Road","","470"
3,"AUDI","CARS","Off-Road","6","4"
3,"AUDI","CARS","Off-Road","E4","24"
3,"AUDI","CARS","Off-Road","E5","378"
3,"AUDI","CARS","Off-Road","E6","400"
3,"AUDI","CARS","Off-Road","","6"
3,"AUDI","","","","130"
3,"AUSTIN","CARS","exc. Off-Road","E0","8"
3,"BENTLEY","CARS","exc. Off-Road","E4","18"
3,"BENTLEY","CARS","exc. Off-Road","E5","14"
3,"BENTLEY","CARS","exc. Off-Road","E6","10"
3,"BENTLEY","CARS","exc. Off-Road","","10"
3,"BENTLEY","CARS","Off-Road","E6","8"
3,"BENTLEY","","","","4"
3,"BMW","2/3 Wheelers","Motorcycles & Scooters","","44"
3,"BMW","CARS","exc. Off-Road","E0","16"
3,"BMW","CARS","exc. Off-Road","E1","16"
3,"BMW","CARS","exc. Off-Road","E2","84"
3,"BMW","CARS","exc. Off-Road","E3","524"
3,"BMW","CARS","exc. Off-Road","E4","1484"
3,"BMW","CARS","exc. Off-Road","E5","2272"
3,"BMW","CARS","exc. Off-Road","E6","2210"
3,"BMW","CARS","exc. Off-Road","","340"
3,"BMW","CARS","Off-Road","E3","196"
3,"BMW","CARS","Off-Road","E4","160"
3,"BMW","CARS","Off-Road","E5","466"
3,"BMW","CARS","Off-Road","E6","592"
3,"BMW","CARS","Off-Road","","28"
3,"BMW","","","","46"
3,"BSA","2/3 Wheelers","Motorcycles & Scooters","","2"
3,"CASE INTERNATIONAL","SPVs","Agricultural & Specialist","","4"
3,"CATERHAM","CARS","exc. Off-Road","E0","2"
3,"CHEVROLET","CARS","exc. Off-Road","E2","2"
3,"CHEVROLET","CARS","exc. Off-Road","E4","198"
3,"CHEVROLET","CARS","exc. Off-Road","E5","94"
3,"CHEVROLET","CARS","exc. Off-Road","","6"
3,"CHEVROLET","CARS","Off-Road","E4","4"
3,"CHEVROLET","CARS","Off-Road","E5","4"
3,"CHEVROLET","LCVs","4x4 Utilities","E2","4"
3,"CHEVROLET","","","","6"
3,"CHEVROLET GMC","","","","4"
3,"CHRYSLER","CARS","exc. Off-Road","E2","2"
3,"CHRYSLER","CARS","exc. Off-Road","E3","62"
3,"CHRYSLER","CARS","exc. Off-Road","E4","42"
3,"CHRYSLER","CARS","exc. Off-Road","E5","10"
3,"CHRYSLER","CARS","exc. Off-Road","","22"
3,"CITROEN","CARS","exc. Off-Road","E0","6"
3,"CITROEN","CARS","exc. Off-Road","E1","26"
3,"CITROEN","CARS","exc. Off-Road","E2","24"
3,"CITROEN","CARS","exc. Off-Road","E3","870"
3,"CITROEN","CARS","exc. Off-Road","E4","1724"
3,"CITROEN","CARS","exc. Off-Road","E5","1478"
3,"CITROEN","CARS","exc. Off-Road","E6","756"
3,"CITROEN","CARS","exc. Off-Road","","150"
3,"CITROEN","CARS","Off-Road","E4","14"
3,"CITROEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
3,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E0","4"
3,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E3","164"
3,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E4","140"
3,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E5","18"
3,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E6","2"
3,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","","6"
3,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","40"
3,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","136"
3,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","106"
3,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","38"
3,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E2","14"
3,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E4","82"
3,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E5","246"
3,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E6","26"
3,"CITROEN","","","","2"
3,"CLAAS","SPVs","Agricultural & Specialist","","2"
3,"DACIA","CARS","exc. Off-Road","E5","122"
3,"DACIA","CARS","exc. Off-Road","E6","106"
3,"DACIA","CARS","Off-Road","E5","48"
3,"DACIA","CARS","Off-Road","E6","4"
3,"DAEWOO","CARS","exc. Off-Road","E2","20"
3,"DAEWOO","CARS","exc. Off-Road","E3","4"
3,"DAEWOO","CARS","exc. Off-Road","","8"
3,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E2","2"
3,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E3","4"
3,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","2"
3,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","4"
3,"DAF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
3,"DAF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","6"
3,"DAF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","8"
3,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E3","10"
3,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E4","20"
3,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E5","10"
3,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E3","6"
3,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E4","2"
3,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","2"
3,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","8"
3,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","12"
3,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","10"
3,"DAF","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","18"
3,"DAF","HCVs","Rigids 3 Axle","E3","4"
3,"DAF","HCVs","Rigids 3 Axle","E4","2"
3,"DAF","HCVs","Rigids 3 Axle","E5","2"
3,"DAF","HCVs","Rigids 4 Axle","E3","2"
3,"DAF","HCVs","Rigids 4 Axle","E4","6"
3,"DAF","HCVs","Rigids 4 Axle","E5","6"
3,"DAF","","","","4"
3,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","4"
3,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","22"
3,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E6","48"
3,"DAF TRUCKS","HCVs","Rigids 2 Axle 12001-15000 Kgs","E6","2"
3,"DAF TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","10"
3,"DAF TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","20"
3,"DAF TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","2"
3,"DAF TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","6"
3,"DAF TRUCKS","HCVs","Rigids 3 Axle","E6","6"
3,"DAIHATSU","CARS","exc. Off-Road","E0","4"
3,"DAIHATSU","CARS","exc. Off-Road","E2","4"
3,"DAIHATSU","CARS","exc. Off-Road","E3","16"
3,"DAIHATSU","CARS","exc. Off-Road","E4","58"
3,"DAIHATSU","CARS","Off-Road","E4","12"
3,"DAIHATSU","CARS","Off-Road","","22"
3,"DAIHATSU","LCVs","Car-Derived/Integral <2000 Kgs","E2","6"
3,"DAIHATSU","","","","4"
3,"DAIMLER","CARS","exc. Off-Road","E2","2"
3,"DAIMLER","","","","4"
3,"DENNIS EAGLE","HCVs","Rigids 2 Axle >15000 Kgs","E4","2"
3,"DENNIS EAGLE","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
3,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E3","2"
3,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E5","12"
3,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E6","2"
3,"DODGE","CARS","exc. Off-Road","E4","30"
3,"DODGE","CARS","Off-Road","E4","4"
3,"DS","CARS","exc. Off-Road","E6","80"
3,"DS","","","","2"
3,"DUCATI","2/3 Wheelers","Motorcycles & Scooters","","12"
3,"DUCATI","","","","2"
3,"FERRARI","CARS","exc. Off-Road","E1","2"
3,"FERRARI","CARS","exc. Off-Road","E5","4"
3,"FERRARI","CARS","exc. Off-Road","E6","4"
3,"FERRARI","CARS","exc. Off-Road","","2"
3,"FIAT","CARS","exc. Off-Road","E1","24"
3,"FIAT","CARS","exc. Off-Road","E2","6"
3,"FIAT","CARS","exc. Off-Road","E3","202"
3,"FIAT","CARS","exc. Off-Road","E4","1182"
3,"FIAT","CARS","exc. Off-Road","E5","926"
3,"FIAT","CARS","exc. Off-Road","E6","1006"
3,"FIAT","CARS","exc. Off-Road","","100"
3,"FIAT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
3,"FIAT","HCVs","Rigids 2 Axle 3501-7400 Kgs","","4"
3,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E3","30"
3,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E4","6"
3,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E5","6"
3,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E3","10"
3,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E4","48"
3,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E5","52"
3,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E6","22"
3,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","","10"
3,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E3","26"
3,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E4","22"
3,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E5","30"
3,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","","8"
3,"FIAT","","","","12"
3,"FODEN","HCVs","Rigids 4 Axle","E3","2"
3,"FORD","CARS","exc. Off-Road","E0","60"
3,"FORD","CARS","exc. Off-Road","E1","44"
3,"FORD","CARS","exc. Off-Road","E2","998"
3,"FORD","CARS","exc. Off-Road","E3","1960"
3,"FORD","CARS","exc. Off-Road","E4","4334"
3,"FORD","CARS","exc. Off-Road","E5","3986"
3,"FORD","CARS","exc. Off-Road","E6","1782"
3,"FORD","CARS","exc. Off-Road","","386"
3,"FORD","CARS","Off-Road","E4","48"
3,"FORD","CARS","Off-Road","E5","166"
3,"FORD","CARS","Off-Road","E6","170"
3,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
3,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","30"
3,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","50"
3,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","40"
3,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E1","2"
3,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E2","18"
3,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E3","24"
3,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E4","10"
3,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E5","78"
3,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E6","12"
3,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
3,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E1","18"
3,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E2","120"
3,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E3","318"
3,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E4","556"
3,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E5","930"
3,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E6","282"
3,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
3,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E1","2"
3,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E2","8"
3,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E3","242"
3,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E4","204"
3,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E5","130"
3,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E6","56"
3,"FORD","PSVs","Fare Stage Buses","","2"
3,"FORD","","","","224"
3,"HARLEY DAVIDSON","2/3 Wheelers","Motorcycles & Scooters","","30"
3,"HONDA","2/3 Wheelers","Mopeds","","2"
3,"HONDA","2/3 Wheelers","Motorcycles & Scooters","","150"
3,"HONDA","CARS","exc. Off-Road","E0","12"
3,"HONDA","CARS","exc. Off-Road","E1","4"
3,"HONDA","CARS","exc. Off-Road","E2","58"
3,"HONDA","CARS","exc. Off-Road","E3","1108"
3,"HONDA","CARS","exc. Off-Road","E4","964"
3,"HONDA","CARS","exc. Off-Road","E5","1264"
3,"HONDA","CARS","exc. Off-Road","E6","334"
3,"HONDA","CARS","exc. Off-Road","","618"
3,"HONDA","CARS","Off-Road","E2","14"
3,"HONDA","CARS","Off-Road","E4","150"
3,"HONDA","CARS","Off-Road","E5","268"
3,"HONDA","CARS","Off-Road","E6","272"
3,"HONDA","CARS","Off-Road","","282"
3,"HONDA","","","","18"
3,"HYUNDAI","CARS","exc. Off-Road","E0","2"
3,"HYUNDAI","CARS","exc. Off-Road","E1","4"
